,tweet,language,mentions
1245,top se choda hua gola aur muh se nikli hui baat kabhi bhi wapas nahi aati thik yahi haal ka hua pada hai jab se ko relevant section ke baare bataya hai tab se mohtarma aaj tak troll ho raha hai,hi,"[{'screen_name': 'reallyswara', 'name': 'swara bhasker', 'id': '1546101560'}, {'screen_name': 'rubikaliyaquat', 'name': 'rubika liyaquat', 'id': '1062742964'}]"
1246,miss negi please mind pink aap par suit nahi kar raha hai please try another coat,en,[]
1247,believe happening due heart attack age,en,[]
1248,,und,[]
1249,,hi,[]
1250,,hi,[]
1251,,hi,[]
1252,yaha times article used time democracy really democracy tolerating shit,en,[]
1253,,hi,"[{'screen_name': 'malhotra_malika', 'name': 'malika malhotra', 'id': '2748934372'}]"
1254,least ab kabad hone se bachega,en,[]
1255,hope soon cross jef bezos elon musk,en,[]
1256,really proud moment indian richest person asia continent,en,[]
1257,,hi,[]
1258,kya koi dismantle anti coversion waali muhim nahi chalegi,tl,[]
1259,hindustan ki beti aur humari behen ke saath kher mujhe inse aur kya hi expect karna ye hai hi ek number ke jahil lekin mera sawal desh ke called secularists aur liberals se hai jinhe hindutva se dikkat hai,hi,"[{'screen_name': 'madhurikalal', 'name': 'madhuri kalal', 'id': '866319699839078400'}]"
1260,kya ye logic congress pe apply nahi hota punjab crisis,in,[]
1261,lekin jaha badle hai waha congress ki tarah gut baazi bhi nahi hai,hi,[]
1262,,hi,[]
1263,kya ye hi congress ke patan ka aur karan nahi hai,hi,[]
1264,india needs police reform riots pre planned,en,[]
1265,tanj ko samjha karo,hi,[]
1266,koi new channel join karoge yaa digital media entry ki iccha hai,hi,[]
1267,face tears joy face tears joy,und,[]
1268,mil gaya naya sunne ko sidhu ka resignation,tl,[]
1269,lekin dhukhi aap lag rahe ho,hi,[]
1270,able fit kapil comedy,en,[]
1271,mean name press conference sin must justify,en,[]
1272,tehseen bhai ki ek chiz mujhe badi pasand hai bhale hi bjp aur rss ko criticize karte hai lekin humare called secularists ki tarah lipa poti nahi karte,hi,[]
1273,miss negi kai dino se ye news sun raha hu kuch naya ho bataye,hi,[]
1274,center kya kar rahi hai victim card,in,[]
1275,,en,[]
1276,hastag,hi,[]
1277,vaise jo gandhi ji ki party hai vo aaj tak gandhi ji ke pad chinno pe chali hai,hi,[]
1278,good morning,en,[]
1279,,hi,[]
1280,enjoying cup fantastic,en,[]
1281,yahi galti ji ne ki thi jab vo camera leke icu ghus gayi thi,hi,"[{'screen_name': 'anjanaomkashyap', 'name': 'anjana om kashyap', 'id': '101215084'}]"
1282,miss negi aap jo keh rahi hai vo aapka personal opinion hai kabhi kabhi humne excitement ko control rakhne ki zaroorat hai aisa nahi ki exclusive ke chakkar protocol hi tod de,in,[]
1283,argument dr singh liberalise indian economy ok pm modi liberalized time selling beneficiary friends question give argument someone wrong justify,en,[]
1284,think speaking english certificate well educated true dr singh well educated person good finance minister india,en,[]
1285,happened bengal xenocide post poll violence violence occure parties common citizen,en,[]
1286,selected pm thing finance minister today elected pm,en,[]
1287,hope taking action mischievous elements hurt democracy,en,[]
1288,democrats completely full radicals democrats aggressively fight terrorism party large number terror sympathizer,en,"[{'screen_name': 'barackobama', 'name': 'barack obama', 'id': '813286'}]"
1289,mujhe lagta hai ab humare syllabus scriptures add kar dena chahiye agar germany humare scripture padha sakta hai hum creater hai hum kyo nahi padh sakte,tl,[]
1290,humne suna hai ek samay hua karte tha jab ki ayu bhi vyakti swasth rehta tha aur aaj agar dekha jaaye baad se hi kamzori human body shuru ho jaati hai world really needs india veda knowledge,hi,[]
1291,pm modi aur bhikaristan ke pm dono ka bhasan suna agar pm modi ke bhasan ko suna jaaye unki speech idea bharat future goal ki jhalak dikai deti hai aur bhikaristan sirf kashmir kashmir aur kamal ki baat ye hai al qaeda ko freedom fighter declare kar diya,hi,[]
1292,,hi,[]
1293,,hi,[]
1294,took long time ji hope see soon waiting,en,"[{'screen_name': 'malhotra_malika', 'name': 'malika malhotra', 'id': '2748934372'}]"
1295,god times abp together,en,[]
1296,happy birthday sir wish many many returns life,en,"[{'screen_name': 'majorgauravarya', 'name': 'major gaurav arya (retd)', 'id': '758859344561569792'}]"
1297,meri taraf se haardik subhkamnaye,in,[]
1298,face tears joy face tears joy,und,[]
1299,rhinos amp cows much better hafiz saeed amp masood azhar taliban,cy,[]
1300,preparing send hoors,en,[]
1301,first please apply logic pakistan secondly please read pew reports called minority second largest majority growth rate,en,[]
1302,behave like mature party,hi,[]
1303,never fought appeasement policy favourable government see interview mr sardesai said ask post poll violence miss rasgulla,en,[]
1304,respond dear please check replied,en,[]
1305,islamists secularists get chance trend well even get time look always continue raising fingers others,en,[]
1306,never seen women molestation rapes murders post election violence never seen post election people leave state migrating states cover xenocide name post poll violence,en,[]
1307,,und,[]
1308,lekin kahi na kahi congress ki jealousy bhi dikhai de rahi hai,hi,[]
1309,kya aap bhi kumkum binawal ki tarah koi youtube channel join karoge,hi,[]
1310,vaise journalists se yaad aaya inhone cn kyo band karwa diya tha bengal,hi,[]
1311,khud ka state inse sahi se sambhalta baat kar rahi hai uttar pradesh ki,hi,[]
1312,hmm remove modi,en,[]
1313,women killed opponents voters bengal calling talibani joke day,en,[]
1314,ye aadhi jeet hai covaxin abhi baaki hai,hi,[]
1315,sir make competition twitter,en,[]
1316,,hi,[]
1317,,hi,[]
1318,face tears joy face tears joy,und,[]
1319,pakistan ke jab tak tukde nahi honge tab tak nahi sudhrega,hi,[]
1320,tumko kaahe mirch lag rahi hai,hi,[]
1321,ye baat rahul sinha ke liye likhi hoti bhi baat samajh aaye kyoki dilip ghosh rss ka carder raha hai,hi,[]
1322,jab tak pakistan ke tukde nahi honge,hi,[]
1323,kcr yaa ktr,in,[]
1324,bjp defeated aap kejriwal next pm india defeated tmc mamata banerjee next pm basically find particular face bjp loosing find leader,en,[]
1325,ek baat batau mamata banerjee ji modi ke liye challenge nahi hai modi sabke liye challenge hai jaise ek time pe mauryans bharat ke annya rajyo ke liye challenge,hi,[]
1326,kisne mana kiya hai kare ye log,hi,[]
1327,like congress presidents since independent belong family,en,[]
1328,,hi,[]
1329,kise interest hai mat lado aur koi lad lega,hi,[]
1330,say lack patience hope able fulfill wishes,en,"[{'screen_name': 'supriyobabul', 'name': 'babul supriyo', 'id': '120293182'}]"
1331,sach kahu miss negi big boss mujhe bilkul pasand nahi,hi,[]
1332,jab itni hi dhandli hui thi majority kyo nahi de di,hi,[]
1333,ek rajya jata hua haath se vo bhi humesha ke liye,hi,[]
1334,congress many capable leaders party want see anyone outside gandhi family,en,[]
1335,mamata facing challenge suvendu adhikari,in,[]
1336,india needs bjd type party competitor,en,[]
1337,fully socialist,en,[]
1338,question faith patnaik want expand party state,en,[]
1339,yaar topic change karne ke liye kitni paltiya maaroge baat vaccine pe ho rahi thi ye achanak cow kaha se bitch aa gaya,hi,[]
1340,accha testing fake karayi thi aur bicholiya aandolan vo bhi nahi hua,hi,[]
1341,well know going kerala polio vaccine anyone give even also injection inject trained health staff also case registration certification online keep computer door door,en,[]
1342,vaise agar bicholiya aandolan covid protocol todke ho sakta vo bhi without following guidelines covid testing ke baad kumbh kyo nahi ho sakta,hi,[]
1343,think topic change karna koi tum logo se sikhe well yaha polio covid vaccine pe discussion chal raha hai aapke rajnaitik agenda pe nahi,et,[]
1344,covid vaccine injected polio vaccine also given drops,en,[]
1345,waiting,en,[]
1346,ravish ji lose credibility,en,[]
1347,vaccination polio done door door covid vaccine,en,[]
1348,chalo atleast inhone appreciate kiya humare chinese sympthyzers muh tala laga ke baithe hue hai,en,[]
1349,mere man ki baat keh di,in,[]
1350,mujhe samajh nahi aaya kya waalo ko bengal ka hi mila tha vo bengal jaha se industries aram aram se finish hoti jaa rahi hai,hi,[]
1351,mana har political party jhadapti rehti hai iska matlab ye nahi us party ko narsanghar ki anumati mil jaaye jo haaliya bengal hua may ke baad,hi,[]
1352,maine yaha politics ki baat nahi ki bas godhra kaand ke baare ek comment kiya tha kyoki maine ek particular community ka naam nahi lena chahata tha bas vo kis party ka parshad tha itna hi bataya hai varna community ka naam likhte hi twitter bura maan jaayega,hi,[]
1353,kamal hai khud ko nishpaksh batane waale ek leader ke pravakta banke baithe hue hai think agar aur ne ye tweet pm modi ke liye ki hoti,hi,"[{'screen_name': 'rubikaliyaquat', 'name': 'rubika liyaquat', 'id': '1062742964'}, {'screen_name': 'sudhirchaudhary', 'name': 'sudhir chaudhary', 'id': '75246346'}]"
1354,,hi,[]
1355,wow,und,[]
1356,,hi,"[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}]"
1357,see tomorrow,en,[]
1358,possible opposition strong self goal,en,"[{'screen_name': 'rahulgandhi', 'name': 'rahul gandhi', 'id': '3171712086'}]"
1359,,hi,[]
1360,monetize karne ka matlab bechna hota hai kya,hi,[]
1361,,hi,[]
1362,rt problem least press conference,en,"[{'screen_name': 'rock_on_nishant', 'name': 'nishant chaturvedi', 'id': '1250693233706856448'}, {'screen_name': 'preetinegi_', 'name': 'preeti negi journalist', 'id': '770546984990093313'}]"
1363,problem least press conference,en,[]
1364,kumkum binawal ji ka hindustan live dekhte ho,hi,[]
1365,kaise ek rulling party ne apne opposition uske voters ko isliye marwa diya aur state se bhaagne pe mazboor kar diya kyoki un logo ne rulling party ko vote nahi diya,hi,[]
1366,ye bhi nahi socha us train kuch chote chote maasum bacche bhi,hi,[]
1367,agar godhra kaand ki charcha karna manavta ko sharmsaar karna hota hai yahi sahi agar ek tapka gujarat riots nahi bhul sakta jo ki bhulna bhi nahi chahiye hum godhra kaand kyo bhule jaha isliye ek community ne jala diya kyoki vo ram lalla ke darshan karne gaye,hi,[]
1368,nd may ke baad,en,[]
1369,aapke parents ke liye kuch special maangh lijiye vo bhi na jaane aapko naa bataye kitna kuch karte honge aapke liye,hi,[]
1370,inkr hisab se terrorists pakdo hi mat agar pakad liye sarkar ko gaali kaise denge,hi,[]
1371,white wash terrorist much,en,[]
1372,worry blast aur civilians ki death ke baad pakad lete hai,en,[]
1373,godhra dur ki baat hai jo bengal xenocide pe chup baith gaye unse isi chiz expectations hai,en,[]
1374,kuch chize aisi hoti hai jo logo ko hazam nahi hoti tab tathyo ki jagha lecture hi sunate hai kher andhvirodhi banoge manavta aise hi sharmsaar hoti rahegi,hi,[]
1375,sahi hai lekin sir kerala model pe kab baat karenge main aapki report ka intezar kar raha hu,in,[]
1376,,hi,[]
1377,,hi,[]
1378,,hi,[]
1379,,hi,[]
1380,,hi,[]
1381,face tears joy face tears joy,und,[]
1382,instead priyanka contest cm,en,"[{'screen_name': 'mamataofficial', 'name': 'mamata banerjee', 'id': '2526794479'}]"
1383,haa kyo nahi malda mewat kashmir se bina baat hi bhaaga diya,hi,[]
1384,happy birthday bhai wish many many returns life god bless many many beautiful surprises aur acche acche content dono channels pe daalte rehna,en,"[{'screen_name': 'elvishyadav', 'name': 'elvish yadav', 'id': '806183832433008640'}]"
1385,good night ji nice dream,en,"[{'screen_name': 'malhotra_malika', 'name': 'malika malhotra', 'id': '2748934372'}]"
1386,congress ke muslim leader ne ram lalla ke shradhaluo ko puri bogi samet jala diya including children,tl,[]
1387,godhra kaand congressi minority leader involve tha,en,[]
1388,worry ji pe bhi ek bana dete hai,in,"[{'screen_name': 'arvindkejriwal', 'name': 'arvind kejriwal', 'id': '405427035'}]"
1389,,hi,[]
1390,,hi,[]
1391,,hi,[]
1392,,hi,[]
1393,question students performing good others podcast based education system,en,"[{'screen_name': 'anopenletter001', 'name': 'an open letter 😷', 'id': '950695755244695552'}]"
1394,problem education system memorize ever perform well family pressure one want understand except say something teacher problem lecture us,en,[]
1395,face tears joy face tears joy,und,[]
1396,face tears joy face tears joy,und,[]
1397,rt ed,hi,"[{'screen_name': '_007sharmamohit', 'name': 'मोहित शर्मा....🇮🇳', 'id': '1140867215526256640'}]"
1398,serious alligation,en,[]
1399,pappu,fr,[]
1400,bahut lambi chutti le li,hi,[]
1401,good morning miss negi unfortunately india people need everything thing fast like shanghai maglev,en,[]
1402,understand better failure,en,"[{'screen_name': 'rahulgandhi', 'name': 'rahul gandhi', 'id': '3171712086'}]"
1403,thoda increase hua hai,en,[]
1404,congress showing followers twitter,en,[]
1405,muslim leadership jis jagah di thi waha jaaye aur muslim leadership kaayam rakhe,hi,[]
1406,ok,en,[]
1407,request use bengali hindi,en,[]
1408,huwaei competition,hi,[]
1409,ambani competing huawei g adani working indian ocean reduce china influence,en,[]
1410,vi gb per day,hi,[]
1411,,hi,[]
1412,really dismantling secularism,en,"[{'screen_name': 'audreytruschke', 'name': 'dr. audrey truschke', 'id': '200737738'}]"
1413,good morning miss negi going afternoon,en,[]
1414,khaafi lambi chutti le li fir se channel change karne ke irada hai ji,hi,"[{'screen_name': 'malhotra_malika', 'name': 'malika malhotra', 'id': '2748934372'}]"
1415,please check post,en,"[{'screen_name': 'stringreveals', 'name': 'the string', 'id': '1240224660479860737'}, {'screen_name': 'askanshul', 'name': 'anshul saxena', 'id': '318673863'}]"
1416,years,en,[]
1417,expose pakistani also say agent raa raw,en,[]
1418,dear little question reason portrait krishnadev raya pandit ramakrishnan modern era know characters medival era,en,"[{'screen_name': 'stringreveals', 'name': 'the string', 'id': '1240224660479860737'}]"
1419,,hi,[]
1420,lagta hai maine miss kar diya,tl,[]
1421,important thing pm,en,"[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}, {'screen_name': 'amitshah', 'name': 'amit shah', 'id': '1447949844'}]"
1422,,hi,[]
1423,miss rj,pt,[]
1424,reason founder media portal try expose left ecosystem secondly encouraging sanatan value,en,"[{'screen_name': 'frustindian', 'name': 'the frustrated indian', 'id': '794874013'}]"
1425,tum vaise bhi na doge,hi,[]
1426,written guarantee chahiye yaa aur bhi demand hai,hi,[]
1427,definitely agree india koi aisi party hogi jise vote daal saku kyoki yaha sabke track record kharab hai,hi,[]
1428,bro really want solution first remove yogender yadav tikait protest continue protest till punjab elections secondly follow direction court please visit committee elaborate problems briefly,en,[]
1429,rt msp,hi,"[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}]"
1430,aur kya guarantee hai ki agar kal dusri party govt aayi uske pass bjp se kam criminals honge,et,[]
1431,jo kaam humare called reformers ko karna chahiye tha vo kaam kar rahi hai irfan habib mumbai ke gilani ek number ke radicals supporters hai aap inse kya expect kar sakte hai,in,"[{'screen_name': 'rssorg', 'name': 'rss', 'id': '310239584'}, {'screen_name': 'khanumarfa', 'name': 'arfa khanum sherwani', 'id': '113571686'}, {'screen_name': 'ranaayyub', 'name': 'rana ayyub', 'id': '268676434'}, {'screen_name': 'javedakhtarjadu', 'name': 'javed akhtar', 'id': '122995784'}]"
1432,listen speech properly said lakhs,en,[]
1433,request please impose polland laws,en,[]
