,tweet,language
983,hahahaha phir shuru ho gaye everytime govt failure gets exposed farzi distraction starts,en
984,special video take behind scenes whole process explain make youtube videos also watch,en
985,thanks supporting students,en
986,great news aarey everyone fought saving,en
987,pr management gdp growth rate blame act god spread fake news countries worse pay doggies tv channels make rhea breaking news mann ki baat random topic ban pubg distract people,en
988,nothing provocative video said fact higher unemployment poverty directly responsible increase crime terrorism stop stupid tactics hide failures,en
989,support pubg ban,en
990,exclusive interview prashant bhushan watch,en
991,decoding standup comedy featuring tanmay bhatt watch,en
992,students ignored godi media speak,en
993,,und
994,finally,en
995,never modi fault students forced give exams education minister fault economy crash finance minister fault disastrous eia environment minister fault chinese intrusions defence minister fault,en
996,modi hai toh mumkin hai,hi
997,new season vlogs santorini watch,en
998,congrats,en
999,digital surgical strike students sudhar jao coaching mafia give votes elections people,en
1000,happens shamelessly ignore students,en
1001,rt lost count aspirants written suicidal thoughts editors sa,en
1002,last vlog switzerland watch,en
1003,climbing dangerous mountain vlog lekin zinda hun abhi bhi watch,en
1004,launching youtube series netflix watch give feedback topic unique different link,en
1005,every single day twitter trend postponing jee neet exams still govt full ego unwilling listen,en
1006,rt deeply unfair students india asked sit national exams covid pandemic million,en
1007,sharing link telegram channel,en
1008,belarus protests conventional social media platforms could silenced dictator telegram proved hope pro democracy protestors,en
1009,thailand currently pro democracy protests monarchy facebook took side dictators clamp people voices promote alternative platforms like telegram bow dictators,en
1010,rt demand article indian constitution amp right breathe amp water security,en
1011,new vlog watch video,en
1012,amazing,en
1013,last dictator europe overthrown revolution watch video,en
1014,rt students trending media trying best divert trending,en
1015,paradox tolerance read discussing book issue freedom expression,en
1016,news anchors made scapegoats apologize,en
1017,hahaha thanks,en
1018,finally new vlog watch,en
1019,thank youtube india quick response issue fixed next vlog releasing half hour,en
1020,million tweets would stupid modi govt keep ignoring request potentially lakh votes lose next elections obey,en
1021,thank,en
1022,since last days waiting release next vlog youtube wrongly flagged vlog channel reused content completely demonetized whole youtube channel long correct annoying,en
1023,number trend twitter india,en
1024,rt thank u ur support also expose prime reasons non postponment,en
1025,already students died suicide sc decision watch video,en
1026,movie like trailer book pretty creative,en
1027,rt time supported praised modi govt today feel wrong bjp,en
1028,wah supreme court roll first prashant bhushan case refusing postpone exams validating fund even come rti,en
1029,postpone neet jee sake students,en
1030,bangalore riots importance tolerance watch video,en
1031,happy independence day new vlog also today,en
1032,rt hum sawal bhi uthayenge hum tirange bhi lehrayenge,hi
1033,indian journalist dare ask prime minister real freedom press,en
1034,sorry tweet tweets second tweet,en
1035,prashant bhushan held guilty contempt court charges tweet made cji landmark day history india supreme court concluded whole institution destabilized tweet,en
1036,new video explaining unique political system lebanon crisis caused watch,en
1037,rt hate filled television debate literally killed someone today many people die inside outsid,en
1038,switzerland world expensive country watch ground report,en
1039,entire government lebanon resigned defence minister finance minister enviornment minister whole cabinet resigned prime minister acknowledged failure dealing economic crisis health crisis blast,en
1040,latest vlog visit cinema double bed instead seats watch,en
1041,rt failure understanding climate science house already burning making hotter giving,en
1042,nowadays video thumbnails ready made janta even start making video,en
1043,swimming switzerland latest vlog watch,en
